time,Ar,Ar+,e,rate_constant0,rate_constant1,reduced_field
3.7e-09,2.5e+19,1.2193918818781,1.2193918818781,2.1386114073406e-12,1e-25,30
3.8e-09,2.5e+19,1.2259464394787,1.2259464394787,2.1386114073406e-12,1e-25,30
3.9e-09,2.5e+19,1.2325362295801,1.2325362295801,2.1386114073406e-12,1e-25,30
4e-09,2.5e+19,1.2391614415662,1.2391614415662,2.1386114073406e-12,1e-25,30
4.1e-09,2.5e+19,1.2458222658393,1.2458222658393,2.1386114073406e-12,1e-25,30
4.2e-09,2.5e+19,1.2525188938249,1.2525188938249,2.1386114073406e-12,1e-25,30
4.3e-09,2.5e+19,1.2592515179776,1.2592515179776,2.1386114073406e-12,1e-25,30
4.4e-09,2.5e+19,1.2660203317863,1.2660203317863,2.1386114073406e-12,1e-25,30
4.5e-09,2.5e+19,1.2728255297802,1.2728255297802,2.1386114073406e-12,1e-25,30
4.6e-09,2.5e+19,1.2796673075339,1.2796673075339,2.1386114073406e-12,1e-25,30
4.7e-09,2.5e+19,1.2865458616735,1.2865458616735,2.1386114073406e-12,1e-25,30
4.8e-09,2.5e+19,1.2934613898819,1.2934613898819,2.1386114073406e-12,1e-25,30
4.9e-09,2.5e+19,1.3004140909046,1.3004140909046,2.1386114073406e-12,1e-25,30
5e-09,2.5e+19,1.3074041645554,1.3074041645554,2.1386114073406e-12,1e-25,30
5.1e-09,2.5e+19,1.3144318117222,1.3144318117222,2.1386114073406e-12,1e-25,30
5.2e-09,2.5e+19,1.3214972343727,1.3214972343727,2.1386114073406e-12,1e-25,30
5.3e-09,2.5e+19,1.3286006355602,1.3286006355602,2.1386114073406e-12,1e-25,30
5.4e-09,2.5e+19,1.3357422194295,1.3357422194295,2.1386114073406e-12,1e-25,30
5.5e-09,2.5e+19,1.3429221912228,1.3429221912228,2.1386114073406e-12,1e-25,30
5.6e-09,2.5e+19,1.3501407572855,1.3501407572855,2.1386114073406e-12,1e-25,30
5.7e-09,2.5e+19,1.3573981250719,1.3573981250719,2.1386114073406e-12,1e-25,30
5.8e-09,2.5e+19,1.3646945031518,1.3646945031518,2.1386114073406e-12,1e-25,30
5.9e-09,2.5e+19,1.372030101216,1.372030101216,2.1386114073406e-12,1e-25,30
6e-09,2.5e+19,1.3794051300824,1.3794051300824,2.1386114073406e-12,1e-25,30
6.1e-09,2.5e+19,1.386819801702,1.386819801702,2.1386114073406e-12,1e-25,30
6.2e-09,2.5e+19,1.3942743291653,1.3942743291653,2.1386114073406e-12,1e-25,30
6.3e-09,2.5e+19,1.4017689267081,1.4017689267081,2.1386114073406e-12,1e-25,30
6.4e-09,2.5e+19,1.4093038097177,1.4093038097177,2.1386114073406e-12,1e-25,30
6.5e-09,2.5e+19,1.4168791947395,1.4168791947395,2.1386114073406e-12,1e-25,30
6.6e-09,2.5e+19,1.4244952994824,1.4244952994824,2.1386114073406e-12,1e-25,30
6.7e-09,2.5e+19,1.4321523428259,1.4321523428259,2.1386114073406e-12,1e-25,30
6.8e-09,2.5e+19,1.439850544826,1.439850544826,2.1386114073406e-12,1e-25,30
6.9e-09,2.5e+19,1.4475901267214,1.4475901267214,2.1386114073406e-12,1e-25,30
7e-09,2.5e+19,1.4553713109402,1.4553713109402,2.1386114073406e-12,1e-25,30
7.1e-09,2.5e+19,1.4631943211058,1.4631943211058,2.1386114073406e-12,1e-25,30
7.2e-09,2.5e+19,1.4710593820441,1.4710593820441,2.1386114073406e-12,1e-25,30
7.3e-09,2.5e+19,1.4789667197892,1.4789667197892,2.1386114073406e-12,1e-25,30
7.4e-09,2.5e+19,1.4869165615901,1.4869165615901,2.1386114073406e-12,1e-25,30
7.5e-09,2.5e+19,1.4949091359176,1.4949091359176,2.1386114073406e-12,1e-25,30
7.6e-09,2.5e+19,1.5029446724705,1.5029446724705,2.1386114073406e-12,1e-25,30
7.7e-09,2.5e+19,1.5110234021822,1.5110234021822,2.1386114073406e-12,1e-25,30
7.8e-09,2.5e+19,1.5191455572274,1.5191455572274,2.1386114073406e-12,1e-25,30
7.9e-09,2.5e+19,1.527311371029,1.527311371029,2.1386114073406e-12,1e-25,30
8e-09,2.5e+19,1.5355210782645,1.5355210782645,2.1386114073406e-12,1e-25,30
8.1e-09,2.5e+19,1.5437749148728,1.5437749148728,2.1386114073406e-12,1e-25,30
8.2e-09,2.5e+19,1.5520731180611,1.5520731180611,2.1386114073406e-12,1e-25,30
8.3e-09,2.5e+19,1.5604159263116,1.5604159263116,2.1386114073406e-12,1e-25,30
8.4e-09,2.5e+19,1.5688035793885,1.5688035793885,2.1386114073406e-12,1e-25,30
8.5e-09,2.5e+19,1.5772363183447,1.5772363183447,2.1386114073406e-12,1e-25,30
8.6e-09,2.5e+19,1.5857143855289,1.5857143855289,2.1386114073406e-12,1e-25,30
8.7e-09,2.5e+19,1.5942380245924,1.5942380245924,2.1386114073406e-12,1e-25,30
8.8e-09,2.5e+19,1.6028074804963,1.6028074804963,2.1386114073406e-12,1e-25,30
8.9e-09,2.5e+19,1.6114229995183,1.6114229995183,2.1386114073406e-12,1e-25,30
9e-09,2.5e+19,1.6200848292601,1.6200848292601,2.1386114073406e-12,1e-25,30
9.1e-09,2.5e+19,1.6287932186542,1.6287932186542,2.1386114073406e-12,1e-25,30
9.2e-09,2.5e+19,1.637548417971,1.637548417971,2.1386114073406e-12,1e-25,30
9.3e-09,2.5e+19,1.6463506788266,1.6463506788266,2.1386114073406e-12,1e-25,30
9.4e-09,2.5e+19,1.6552002541892,1.6552002541892,2.1386114073406e-12,1e-25,30
9.5e-09,2.5e+19,1.664097398387,1.664097398387,2.1386114073406e-12,1e-25,30
9.6e-09,2.5e+19,1.6730423671152,1.6730423671152,2.1386114073406e-12,1e-25,30
9.7e-09,2.5e+19,1.6820354174434,1.6820354174434,2.1386114073406e-12,1e-25,30
9.8e-09,2.5e+19,1.6910768078231,1.6910768078231,2.1386114073406e-12,1e-25,30
9.9e-09,2.5e+19,1.7001667980951,1.7001667980951,2.1386114073406e-12,1e-25,30
1e-08,2.5e+19,1.7093056494967,1.7093056494967,2.1386114073406e-12,1e-25,30
1.01e-08,2.5e+19,1.7184936246696,1.7184936246696,2.1386114073406e-12,1e-25,30
1.02e-08,2.5e+19,1.7277309876672,1.7277309876672,2.1386114073406e-12,1e-25,30
1.03e-08,2.5e+19,1.7370180039623,1.7370180039623,2.1386114073406e-12,1e-25,30
1.04e-08,2.5e+19,1.7463549404546,1.7463549404546,2.1386114073406e-12,1e-25,30
1.05e-08,2.5e+19,1.7557420654786,1.7557420654786,2.1386114073406e-12,1e-25,30
1.06e-08,2.5e+19,1.7651796488109,1.7651796488109,2.1386114073406e-12,1e-25,30
1.07e-08,2.5e+19,1.7746679616787,1.7746679616787,2.1386114073406e-12,1e-25,30
1.08e-08,2.5e+19,1.7842072767665,1.7842072767665,2.1386114073406e-12,1e-25,30
1.09e-08,2.5e+19,1.7937978682252,1.7937978682252,2.1386114073406e-12,1e-25,30
1.1e-08,2.5e+19,1.8034400116787,1.8034400116787,2.1386114073406e-12,1e-25,30
1.11e-08,2.5e+19,1.813133984233,1.813133984233,2.1386114073406e-12,1e-25,30
1.12e-08,2.5e+19,1.8228800644833,1.8228800644833,2.1386114073406e-12,1e-25,30
1.13e-08,2.5e+19,1.8326785325224,1.8326785325224,2.1386114073406e-12,1e-25,30
1.14e-08,2.5e+19,1.8425296699487,1.8425296699487,2.1386114073406e-12,1e-25,30
1.15e-08,2.5e+19,1.8524337598742,1.8524337598742,2.1386114073406e-12,1e-25,30
1.16e-08,2.5e+19,1.8623910869328,1.8623910869328,2.1386114073406e-12,1e-25,30
1.17e-08,2.5e+19,1.8724019372884,1.8724019372884,2.1386114073406e-12,1e-25,30
1.18e-08,2.5e+19,1.8824665986429,1.8824665986429,2.1386114073406e-12,1e-25,30
1.19e-08,2.5e+19,1.8925853602448,1.8925853602448,2.1386114073406e-12,1e-25,30
1.2e-08,2.5e+19,1.9027585128976,1.9027585128976,2.1386114073406e-12,1e-25,30
1.21e-08,2.5e+19,1.9129863489675,1.9129863489675,2.1386114073406e-12,1e-25,30
1.22e-08,2.5e+19,1.9232691623927,1.9232691623927,2.1386114073406e-12,1e-25,30
1.23e-08,2.5e+19,1.9336072486911,1.9336072486911,2.1386114073406e-12,1e-25,30
1.24e-08,2.5e+19,1.9440009049693,1.9440009049693,2.1386114073406e-12,1e-25,30
1.25e-08,2.5e+19,1.9544504299306,1.9544504299306,2.1386114073406e-12,1e-25,30
1.26e-08,2.5e+19,1.9649561238842,1.9649561238842,2.1386114073406e-12,1e-25,30
1.27e-08,2.5e+19,1.9755182887536,1.9755182887536,2.1386114073406e-12,1e-25,30
1.28e-08,2.5e+19,1.9861372280849,1.9861372280849,2.1386114073406e-12,1e-25,30
1.29e-08,2.5e+19,1.9968132470561,1.9968132470561,2.1386114073406e-12,1e-25,30
1.3e-08,2.5e+19,2.0075466524855,2.0075466524855,2.1386114073406e-12,1e-25,30
1.31e-08,2.5e+19,2.0183377528408,2.0183377528408,2.1386114073406e-12,1e-25,30
1.32e-08,2.5e+19,2.0291868582475,2.0291868582475,2.1386114073406e-12,1e-25,30
1.33e-08,2.5e+19,2.0400942804983,2.0400942804983,2.1386114073406e-12,1e-25,30
1.34e-08,2.5e+19,2.0510603330618,2.0510603330618,2.1386114073406e-12,1e-25,30
1.35e-08,2.5e+19,2.0620853310918,2.0620853310918,2.1386114073406e-12,1e-25,30
1.36e-08,2.5e+19,2.0731695914358,2.0731695914358,2.1386114073406e-12,1e-25,30
1.37e-08,2.5e+19,2.0843134326446,2.0843134326446,2.1386114073406e-12,1e-25,30
1.38e-08,2.5e+19,2.0955171749813,2.0955171749813,2.1386114073406e-12,1e-25,30
1.39e-08,2.5e+19,2.1067811404306,2.1067811404306,2.1386114073406e-12,1e-25,30
1.4e-08,2.5e+19,2.1181056527077,2.1181056527077,2.1386114073406e-12,1e-25,30
1.41e-08,2.5e+19,2.129491037268,2.129491037268,2.1386114073406e-12,1e-25,30
1.42e-08,2.5e+19,2.1409376213164,2.1409376213164,2.1386114073406e-12,1e-25,30
1.43e-08,2.5e+19,2.1524457338164,2.1524457338164,2.1386114073406e-12,1e-25,30
1.44e-08,2.5e+19,2.1640157055,2.1640157055,2.1386114073406e-12,1e-25,30
1.45e-08,2.5e+19,2.1756478688769,2.1756478688769,2.1386114073406e-12,1e-25,30
1.46e-08,2.5e+19,2.1873425582439,2.1873425582439,2.1386114073406e-12,1e-25,30
1.47e-08,2.5e+19,2.1991001096951,2.1991001096951,2.1386114073406e-12,1e-25,30
1.48e-08,2.5e+19,2.210920861131,2.210920861131,2.1386114073406e-12,1e-25,30
1.49e-08,2.5e+19,2.2228051522683,2.2228051522683,2.1386114073406e-12,1e-25,30
1.5e-08,2.5e+19,2.23475332465,2.23475332465,2.1386114073406e-12,1e-25,30
1.51e-08,2.5e+19,2.2467657216549,2.2467657216549,2.1386114073406e-12,1e-25,30
1.52e-08,2.5e+19,2.2588426885075,2.2588426885075,2.1386114073406e-12,1e-25,30
1.53e-08,2.5e+19,2.2709845722879,2.2709845722879,2.1386114073406e-12,1e-25,30
1.54e-08,2.5e+19,2.2831917219422,2.2831917219422,2.1386114073406e-12,1e-25,30
1.55e-08,2.5e+19,2.2954644882917,2.2954644882917,2.1386114073406e-12,1e-25,30
1.56e-08,2.5e+19,2.3078032240438,2.3078032240438,2.1386114073406e-12,1e-25,30
1.57e-08,2.5e+19,2.3202082838016,2.3202082838016,2.1386114073406e-12,1e-25,30
1.58e-08,2.5e+19,2.3326800240745,2.3326800240745,2.1386114073406e-12,1e-25,30
1.59e-08,2.5e+19,2.3452188032881,2.3452188032881,2.1386114073406e-12,1e-25,30
1.6e-08,2.5e+19,2.3578249817945,2.3578249817945,2.1386114073406e-12,1e-25,30
1.61e-08,2.5e+19,2.3704989218831,2.3704989218831,2.1386114073406e-12,1e-25,30
1.62e-08,2.5e+19,2.3832409877904,2.3832409877904,2.1386114073406e-12,1e-25,30
1.63e-08,2.5e+19,2.396051545711,2.396051545711,2.1386114073406e-12,1e-25,30
1.64e-08,2.5e+19,2.4089309638078,2.4089309638078,2.1386114073406e-12,1e-25,30
1.65e-08,2.5e+19,2.4218796122225,2.4218796122225,2.1386114073406e-12,1e-25,30
1.66e-08,2.5e+19,2.4348978630868,2.4348978630868,2.1386114073406e-12,1e-25,30
1.67e-08,2.5e+19,2.4479860905323,2.4479860905323,2.1386114073406e-12,1e-25,30
1.68e-08,2.5e+19,2.461144670702,2.461144670702,2.1386114073406e-12,1e-25,30
1.69e-08,2.5e+19,2.4743739817606,2.4743739817606,2.1386114073406e-12,1e-25,30
1.7e-08,2.5e+19,2.4876744039054,2.4876744039054,2.1386114073406e-12,1e-25,30
1.71e-08,2.5e+19,2.5010463193777,2.5010463193777,2.1386114073406e-12,1e-25,30
1.72e-08,2.5e+19,2.5144901124731,2.5144901124731,2.1386114073406e-12,1e-25,30
1.73e-08,2.5e+19,2.5280061695532,2.5280061695532,2.1386114073406e-12,1e-25,30
1.74e-08,2.5e+19,2.5415948790562,2.5415948790562,2.1386114073406e-12,1e-25,30
1.75e-08,2.5e+19,2.5552566315083,2.5552566315083,2.1386114073406e-12,1e-25,30
1.76e-08,2.5e+19,2.5689918195348,2.5689918195348,2.1386114073406e-12,1e-25,30
1.77e-08,2.5e+19,2.5828008378717,2.5828008378717,2.1386114073406e-12,1e-25,30
1.78e-08,2.5e+19,2.5966840833766,2.5966840833766,2.1386114073406e-12,1e-25,30
1.79e-08,2.5e+19,2.6106419550405,2.6106419550405,2.1386114073406e-12,1e-25,30
1.8e-08,2.5e+19,2.6246748539988,2.6246748539988,2.1386114073406e-12,1e-25,30
1.81e-08,2.5e+19,2.6387831835433,2.6387831835433,2.1386114073406e-12,1e-25,30
1.82e-08,2.5e+19,2.6529673491337,2.6529673491337,2.1386114073406e-12,1e-25,30
1.83e-08,2.5e+19,2.667227758409,2.667227758409,2.1386114073406e-12,1e-25,30
1.84e-08,2.5e+19,2.6815648211993,2.6815648211993,2.1386114073406e-12,1e-25,30
1.85e-08,2.5e+19,2.6959789495379,2.6959789495379,2.1386114073406e-12,1e-25,30
1.86e-08,2.5e+19,2.7104705576727,2.7104705576727,2.1386114073406e-12,1e-25,30
1.87e-08,2.5e+19,2.7250400620782,2.7250400620782,2.1386114073406e-12,1e-25,30
1.88e-08,2.5e+19,2.7396878814679,2.7396878814679,2.1386114073406e-12,1e-25,30
1.89e-08,2.5e+19,2.7544144368056,2.7544144368056,2.1386114073406e-12,1e-25,30
1.9e-08,2.5e+19,2.7692201513182,2.7692201513182,2.1386114073406e-12,1e-25,30
1.91e-08,2.5e+19,2.7841054505074,2.7841054505074,2.1386114073406e-12,1e-25,30
1.92e-08,2.5e+19,2.7990707621622,2.7990707621622,2.1386114073406e-12,1e-25,30
1.93e-08,2.5e+19,2.814116516371,2.814116516371,2.1386114073406e-12,1e-25,30
1.94e-08,2.5e+19,2.8292431455339,2.8292431455339,2.1386114073406e-12,1e-25,30
1.95e-08,2.5e+19,2.8444510843756,2.8444510843756,2.1386114073406e-12,1e-25,30
1.96e-08,2.5e+19,2.8597407699572,2.8597407699572,2.1386114073406e-12,1e-25,30
1.97e-08,2.5e+19,2.8751126416895,2.8751126416895,2.1386114073406e-12,1e-25,30
1.98e-08,2.5e+19,2.8905671413449,2.8905671413449,2.1386114073406e-12,1e-25,30
1.99e-08,2.5e+19,2.9061047130707,2.9061047130707,2.1386114073406e-12,1e-25,30
2e-08,2.5e+19,2.9217258034014,2.9217258034014,2.1386114073406e-12,1e-25,30
2.01e-08,2.5e+19,2.9374308612718,2.9374308612718,2.1386114073406e-12,1e-25,30
2.02e-08,2.5e+19,2.9532203380301,2.9532203380301,2.1386114073406e-12,1e-25,30
2.03e-08,2.5e+19,2.9690946874502,2.9690946874502,2.1386114073406e-12,1e-25,30
2.04e-08,2.5e+19,2.9850543657455,2.9850543657455,2.1386114073406e-12,1e-25,30
2.05e-08,2.5e+19,3.0010998315815,3.0010998315815,2.1386114073406e-12,1e-25,30
2.06e-08,2.5e+19,3.0172315460891,3.0172315460891,2.1386114073406e-12,1e-25,30
2.07e-08,2.5e+19,3.0334499728781,3.0334499728781,2.1386114073406e-12,1e-25,30
2.08e-08,2.5e+19,3.0497555780501,3.0497555780501,2.1386114073406e-12,1e-25,30
2.09e-08,2.5e+19,3.0661488302124,3.0661488302124,2.1386114073406e-12,1e-25,30
2.1e-08,2.5e+19,3.0826302004908,3.0826302004908,2.1386114073406e-12,1e-25,30
2.11e-08,2.5e+19,3.0992001625439,3.0992001625439,2.1386114073406e-12,1e-25,30
2.12e-08,2.5e+19,3.1158591925762,3.1158591925762,2.1386114073406e-12,1e-25,30
2.13e-08,2.5e+19,3.1326077693519,3.1326077693519,2.1386114073406e-12,1e-25,30
2.14e-08,2.5e+19,3.1494463742086,3.1494463742086,2.1386114073406e-12,1e-25,30
2.15e-08,2.5e+19,3.1663754910714,3.1663754910714,2.1386114073406e-12,1e-25,30
2.16e-08,2.5e+19,3.1833956064666,3.1833956064666,2.1386114073406e-12,1e-25,30
2.17e-08,2.5e+19,3.2005072095355,3.2005072095355,2.1386114073406e-12,1e-25,30
2.18e-08,2.5e+19,3.217710792049,3.217710792049,2.1386114073406e-12,1e-25,30
2.19e-08,2.5e+19,3.2350068484212,3.2350068484212,2.1386114073406e-12,1e-25,30
2.2e-08,2.5e+19,3.2523958757237,3.2523958757237,2.1386114073406e-12,1e-25,30
2.21e-08,2.5e+19,3.2698783737002,3.2698783737002,2.1386114073406e-12,1e-25,30
2.22e-08,2.5e+19,3.2874548447806,3.2874548447806,2.1386114073406e-12,1e-25,30
2.23e-08,2.5e+19,3.3051257940955,3.3051257940955,2.1386114073406e-12,1e-25,30
2.24e-08,2.5e+19,3.3228917294906,3.3228917294906,2.1386114073406e-12,1e-25,30
2.25e-08,2.5e+19,3.3407531615416,3.3407531615416,2.1386114073406e-12,1e-25,30
2.26e-08,2.5e+19,3.3587106035684,3.3587106035684,2.1386114073406e-12,1e-25,30
2.27e-08,2.5e+19,3.3767645716505,3.3767645716505,2.1386114073406e-12,1e-25,30
2.28e-08,2.5e+19,3.3949155846412,3.3949155846412,2.1386114073406e-12,1e-25,30
2.29e-08,2.5e+19,3.4131641641828,3.4131641641828,2.1386114073406e-12,1e-25,30
2.3e-08,2.5e+19,3.4315108347217,3.4315108347217,2.1386114073406e-12,1e-25,30
2.31e-08,2.5e+19,3.4499561235231,3.4499561235231,2.1386114073406e-12,1e-25,30
2.32e-08,2.5e+19,3.4685005606868,3.4685005606868,2.1386114073406e-12,1e-25,30
2.33e-08,2.5e+19,3.4871446791615,3.4871446791615,2.1386114073406e-12,1e-25,30
2.34e-08,2.5e+19,3.5058890147611,3.5058890147611,2.1386114073406e-12,1e-25,30
2.35e-08,2.5e+19,3.5247341061794,3.5247341061794,2.1386114073406e-12,1e-25,30
2.36e-08,2.5e+19,3.5436804950059,3.5436804950059,2.1386114073406e-12,1e-25,30
2.37e-08,2.5e+19,3.5627287257412,3.5627287257412,2.1386114073406e-12,1e-25,30
2.38e-08,2.5e+19,3.5818793458129,3.5818793458129,2.1386114073406e-12,1e-25,30
2.39e-08,2.5e+19,3.601132905591,3.601132905591,2.1386114073406e-12,1e-25,30
2.4e-08,2.5e+19,3.620489958404,3.620489958404,2.1386114073406e-12,1e-25,30
2.41e-08,2.5e+19,3.6399510605547,3.6399510605547,2.1386114073406e-12,1e-25,30
2.42e-08,2.5e+19,3.659516771336,3.659516771336,2.1386114073406e-12,1e-25,30
2.43e-08,2.5e+19,3.6791876530474,3.6791876530474,2.1386114073406e-12,1e-25,30
2.44e-08,2.5e+19,3.6989642710107,3.6989642710107,2.1386114073406e-12,1e-25,30
2.45e-08,2.5e+19,3.7188471935866,3.7188471935866,2.1386114073406e-12,1e-25,30
2.46e-08,2.5e+19,3.7388369921908,3.7388369921908,2.1386114073406e-12,1e-25,30
2.47e-08,2.5e+19,3.7589342413106,3.7589342413106,2.1386114073406e-12,1e-25,30
2.48e-08,2.5e+19,3.7791395185212,3.7791395185212,2.1386114073406e-12,1e-25,30
2.49e-08,2.5e+19,3.7994534045025,3.7994534045025,2.1386114073406e-12,1e-25,30
2.5e-08,2.5e+19,3.8198764830557,3.8198764830557,2.1386114073406e-12,1e-25,30
2.51e-08,2.5e+19,3.8404093411202,3.8404093411202,2.1386114073406e-12,1e-25,30
2.52e-08,2.5e+19,3.86105256879,3.86105256879,2.1386114073406e-12,1e-25,30
2.53e-08,2.5e+19,3.8818067593315,3.8818067593315,2.1386114073406e-12,1e-25,30
2.54e-08,2.5e+19,3.9026725091998,3.9026725091998,2.1386114073406e-12,1e-25,30
2.55e-08,2.5e+19,3.9236504180559,3.9236504180559,2.1386114073406e-12,1e-25,30
2.56e-08,2.5e+19,3.9447410887846,3.9447410887846,2.1386114073406e-12,1e-25,30
2.57e-08,2.5e+19,3.9659451275111,3.9659451275111,2.1386114073406e-12,1e-25,30
2.58e-08,2.5e+19,3.9872631436186,3.9872631436186,2.1386114073406e-12,1e-25,30
2.59e-08,2.5e+19,4.0086957497661,4.0086957497661,2.1386114073406e-12,1e-25,30
2.6e-08,2.5e+19,4.0302435619057,4.0302435619057,2.1386114073406e-12,1e-25,30
2.61e-08,2.5e+19,4.0519071993005,4.0519071993005,2.1386114073406e-12,1e-25,30
2.62e-08,2.5e+19,4.0736872845422,4.0736872845422,2.1386114073406e-12,1e-25,30
2.63e-08,2.5e+19,4.095584443569,4.095584443569,2.1386114073406e-12,1e-25,30
2.64e-08,2.5e+19,4.117599305684,4.117599305684,2.1386114073406e-12,1e-25,30
2.65e-08,2.5e+19,4.1397325035727,4.1397325035727,2.1386114073406e-12,1e-25,30
2.66e-08,2.5e+19,4.1619846733215,4.1619846733215,2.1386114073406e-12,1e-25,30
2.67e-08,2.5e+19,4.1843564544361,4.1843564544361,2.1386114073406e-12,1e-25,30
2.68e-08,2.5e+19,4.2068484898595,4.2068484898595,2.1386114073406e-12,1e-25,30
2.69e-08,2.5e+19,4.2294614259909,4.2294614259909,2.1386114073406e-12,1e-25,30
2.7e-08,2.5e+19,4.2521959127037,4.2521959127037,2.1386114073406e-12,1e-25,30
2.71e-08,2.5e+19,4.2750526033651,4.2750526033651,2.1386114073406e-12,1e-25,30
2.72e-08,2.5e+19,4.2980321548538,4.2980321548538,2.1386114073406e-12,1e-25,30
2.73e-08,2.5e+19,4.3211352275797,4.3211352275797,2.1386114073406e-12,1e-25,30
2.74e-08,2.5e+19,4.3443624855025,4.3443624855025,2.1386114073406e-12,1e-25,30
2.75e-08,2.5e+19,4.3677145961508,4.3677145961508,2.1386114073406e-12,1e-25,30
2.76e-08,2.5e+19,4.3911922306415,4.3911922306415,2.1386114073406e-12,1e-25,30
2.77e-08,2.5e+19,4.4147960636988,4.4147960636988,2.1386114073406e-12,1e-25,30
2.78e-08,2.5e+19,4.4385267736737,4.4385267736737,2.1386114073406e-12,1e-25,30
2.79e-08,2.5e+19,4.4623850425636,4.4623850425636,2.1386114073406e-12,1e-25,30
2.8e-08,2.5e+19,4.4863715560318,4.4863715560318,2.1386114073406e-12,1e-25,30
2.81e-08,2.5e+19,4.5104870034273,4.5104870034273,2.1386114073406e-12,1e-25,30
2.82e-08,2.5e+19,4.5347320778044,4.5347320778044,2.1386114073406e-12,1e-25,30
2.83e-08,2.5e+19,4.5591074759427,4.5591074759427,2.1386114073406e-12,1e-25,30
2.84e-08,2.5e+19,4.5836138983675,4.5836138983675,2.1386114073406e-12,1e-25,30
2.85e-08,2.5e+19,4.6082520493691,4.6082520493691,2.1386114073406e-12,1e-25,30
2.86e-08,2.5e+19,4.6330226370242,4.6330226370242,2.1386114073406e-12,1e-25,30
2.87e-08,2.5e+19,4.6579263732149,4.6579263732149,2.1386114073406e-12,1e-25,30
2.88e-08,2.5e+19,4.6829639736505,4.6829639736505,2.1386114073406e-12,1e-25,30
2.89e-08,2.5e+19,4.7081361578869,4.7081361578869,2.1386114073406e-12,1e-25,30
2.9e-08,2.5e+19,4.7334436493481,4.7334436493481,2.1386114073406e-12,1e-25,30
2.91e-08,2.5e+19,4.7588871753467,4.7588871753467,2.1386114073406e-12,1e-25,30
2.92e-08,2.5e+19,4.7844674671047,4.7844674671047,2.1386114073406e-12,1e-25,30
2.93e-08,2.5e+19,4.8101852597747,4.8101852597747,2.1386114073406e-12,1e-25,30
2.94e-08,2.5e+19,4.8360412924607,4.8360412924607,2.1386114073406e-12,1e-25,30
2.95e-08,2.5e+19,4.86203630824,4.86203630824,2.1386114073406e-12,1e-25,30
2.96e-08,2.5e+19,4.8881710541837,4.8881710541837,2.1386114073406e-12,1e-25,30
2.97e-08,2.5e+19,4.914446281379,4.914446281379,2.1386114073406e-12,1e-25,30
2.98e-08,2.5e+19,4.9408627449502,4.9408627449502,2.1386114073406e-12,1e-25,30
2.99e-08,2.5e+19,4.9674212040804,4.9674212040804,2.1386114073406e-12,1e-25,30
3e-08,2.5e+19,4.994122422034,4.994122422034,2.1386114073406e-12,1e-25,30
3.01e-08,2.5e+19,5.0209671661776,5.0209671661776,2.1386114073406e-12,1e-25,30
3.02e-08,2.5e+19,5.0479562080031,5.0479562080031,2.1386114073406e-12,1e-25,30
3.03e-08,2.5e+19,5.075090323149,5.075090323149,2.1386114073406e-12,1e-25,30
3.04e-08,2.5e+19,5.1023702914233,5.1023702914233,2.1386114073406e-12,1e-25,30
3.05e-08,2.5e+19,5.1297968968255,5.1297968968255,2.1386114073406e-12,1e-25,30
3.06e-08,2.5e+19,5.1573709275695,5.1573709275695,2.1386114073406e-12,1e-25,30
3.07e-08,2.5e+19,5.1850931761058,5.1850931761058,2.1386114073406e-12,1e-25,30
3.08e-08,2.5e+19,5.2129644391449,5.2129644391449,2.1386114073406e-12,1e-25,30
3.09e-08,2.5e+19,5.2409855176794,5.2409855176794,2.1386114073406e-12,1e-25,30
3.1e-08,2.5e+19,5.2691572170078,5.2691572170078,2.1386114073406e-12,1e-25,30
3.11e-08,2.5e+19,5.2974803467571,5.2974803467571,2.1386114073406e-12,1e-25,30
3.12e-08,2.5e+19,5.3259557209064,5.3259557209064,2.1386114073406e-12,1e-25,30
3.13e-08,2.5e+19,5.3545841578101,5.3545841578101,2.1386114073406e-12,1e-25,30
3.14e-08,2.5e+19,5.3833664802213,5.3833664802213,2.1386114073406e-12,1e-25,30
3.15e-08,2.5e+19,5.4123035153159,5.4123035153159,2.1386114073406e-12,1e-25,30
3.16e-08,2.5e+19,5.441396094716,5.441396094716,2.1386114073406e-12,1e-25,30
3.17e-08,2.5e+19,5.4706450545137,5.4706450545137,2.1386114073406e-12,1e-25,30
3.18e-08,2.5e+19,5.5000512352956,5.5000512352956,2.1386114073406e-12,1e-25,30
3.19e-08,2.5e+19,5.5296154821665,5.5296154821665,2.1386114073406e-12,1e-25,30
3.2e-08,2.5e+19,5.5593386447739,5.5593386447739,2.1386114073406e-12,1e-25,30
3.21e-08,2.5e+19,5.5892215773325,5.5892215773325,2.1386114073406e-12,1e-25,30
3.22e-08,2.5e+19,5.6192651386485,5.6192651386485,2.1386114073406e-12,1e-25,30
3.23e-08,2.5e+19,5.6494701921443,5.6494701921443,2.1386114073406e-12,1e-25,30
3.24e-08,2.5e+19,5.6798376058838,5.6798376058838,2.1386114073406e-12,1e-25,30
3.25e-08,2.5e+19,5.7103682525966,5.7103682525966,2.1386114073406e-12,1e-25,30
3.26e-08,2.5e+19,5.7410630097036,5.7410630097036,2.1386114073406e-12,1e-25,30
3.27e-08,2.5e+19,5.7719227593422,5.7719227593422,2.1386114073406e-12,1e-25,30
3.28e-08,2.5e+19,5.8029483883912,5.8029483883912,2.1386114073406e-12,1e-25,30
